Date	Time	Open	High	Low	Close	CL	BL	LS	FS1	FS2	RSI_Buy	RSI_Sell	Chaikin	%K	%D	OBV	signal	HOBV	HOBV_signal	MFI	ADX	plus	minus	
2023/12/13	00:47:45	16486.25	16486.75	16482.75	16483	16479.88	16479.88	 	16469.88	16474.5	1	0	144.01	73.31	59.05	41951	40947.5	48797	48114.68	63.04	36.13	35.76	14.22	
2023/12/13	00:47:52	16483	16483.25	16479.25	16479.5	16480.88	16479.88	 	16471.69	16474.5	1	0	58.74	72.24	64.33	41525	41092.33	48371	48257	50.35	32.09	31.79	22.37	
2023/12/13	00:48:07	16479.25	16479.5	16475	16476	16480.88	16479.88	 	16472.38	16474.5	0	1	-28.74	57.61	61.64	41127	41250.28	47973	48384	50.35	28.97	27.77	31.47	
2023/12/13	00:48:35	16476.25	16477.75	16474	16476.25	16480.88	16479.88	 	16472.63	16474.5	0	1	-62.38	43.12	54.23	41528	41400.42	47572	48447.12	50.11	27.74	24.77	30.95	
2023/12/13	00:49:09	16476.25	16476.75	16472.25	16473.75	16480.38	16479.88	 	16472.75	16474.5	0	1	-101.05	29.71	44.42	41106	41508.17	47150	48391.04	37.98	28.96	21.54	31.98	
2023/12/13	00:49:38	16473.75	16476.75	16473.75	16474.25	16480.38	16479.88	 	16473.38	16474.5	0	1	-156.8	22.1	35.49	41465	41555.53	46791	48220.84	33.39	29.93	19.58	29.07	
2023/12/13	00:50:33	16474.25	16475.25	16468	16469.5	16478.25	16478.25	 	16474.25	16474.5	0	1	-242.09	16.61	27.94	40820	41537.61	46146	47929.4	11.61	36.3	15.61	39.25	
2023/12/13	00:50:38	16469.25	16476	16467	16474.75	16477.75	16477.75	 	16475	16474.5	0	1	-222.93	19.28	24.48	41261	41479.28	46146	47564.36	25.87	42.04	12.1	32.92	
2023/12/13	00:50:46	16475.25	16479	16475.25	16478.25	16476.88	16477.75	 	16476.81	16474.5	1	0	-158.31	29.1	26.33	41677	41424.89	46562	47198.08	39.46	38.72	18.49	29.33	
2023/12/13	00:51:04	16478.25	16478.75	16474.75	16476.75	16475.13	16477.75	 	16477.19	16474.5	0	1	-113.61	35.59	30.03	41330	41353.5	46909	46905.72	40.12	36.77	16.53	27.54	
2023/12/13	00:51:40	16476.75	16479.25	16475.5	16479.25	16473.25	16477.75	 	16477.19	16474.5	1	0	-21.63	47.67	37.09	41695	41315.11	47274	46712.92	52.79	33.76	16.2	24.71	
2023/12/13	00:52:22	16479.5	16481	16475.75	16481	16474	16477.75	 	16477.19	16474.5	1	0	94.84	54.94	44.23	42080	41319.58	47659	46669.64	66.47	27.46	18.64	21.19	
2023/12/13	00:53:05	16481	16483.75	16481	16481.75	16475.38	16477.75	 	16477.19	16474.5	1	0	121.09	59.01	50.14	42518	41402.64	48097	46777.48	67.34	27.88	25.09	19.51	
2023/12/13	00:53:31	16482	16482.25	16478.75	16479	16475.38	16477.75	 	16477.19	16474.5	1	0	76.8	62.91	55.25	42153	41517.81	47732	46972.52	74.17	22.46	22.47	24.18	
2023/12/13	00:54:20	16479	16481.5	16478.5	16479.25	16475.38	16477.75	 	16476.94	16474.5	1	0	17.6	66.67	59.82	42517	41641.03	47368	47195.56	59.85	18.42	20.37	22.7	
2023/12/13	00:55:18	16479	16486	16478.25	16485.75	16476.5	16477.75	 	16476.81	16474.5	1	0	64.96	75	65.89	43038	41817.19	47889	47423.88	61.37	22.51	28.59	17.75	
2023/12/13	00:55:40	16486	16489.75	16486	16487	16482.25	16478.38	 	16476.06	16474.5	1	0	50.96	80.51	71.74	43510	42027.42	48361	47619.76	74.95	29.4	36.07	15.71	
2023/12/13	00:55:56	16486.5	16490	16485.25	16488.75	16482.38	16478.5	 	16475.5	16474.5	1	0	73.34	89.26	78.75	43928	42271.89	48779	47764.88	75.4	32.75	31.17	15.72	
2023/12/13	00:56:22	16488.75	16489.75	16485.5	16486.5	16482.75	16478.5	 	16476.5	16473.25	1	0	48.35	91.17	83.72	43550	42497.86	48779	47905.08	62.55	35.43	27.33	13.79	
2023/12/13	00:57:05	16486.75	16488	16485.25	16486	16482.88	16478.5	 	16477.19	16472.63	1	0	1.4	87.47	85.22	43149	42726.72	48378	48067.32	48.34	36.57	25.03	13.39	
2023/12/13	00:57:45	16485.75	16489	16483	16488.75	16484.13	16478.5	 	16477.19	16472.63	1	0	36.2	89.13	86.78	43548	42960.89	48777	48240.48	61.3	29.57	20.65	17.61	
2023/12/13	00:58:29	16488.5	16492.5	16488	16492.5	16485.38	16479.75	 	16477.19	16472.63	1	0	123.86	89.91	88.03	43970	43173.5	49199	48419.08	74.13	30.91	28.16	15.29	
2023/12/13	00:58:47	16492.5	16495	16491.5	16493.5	16486.63	16481	 	16476.25	16472.63	1	0	176.98	91.96	89.61	44445	43361.67	49674	48606.2	73.73	35.04	32.73	13.68	
2023/12/13	00:58:52	16493.5	16496	16493	16495.75	16487.13	16481.5	 	16477.88	16472.63	1	0	256.94	96.32	92.29	44879	43524.92	50108	48804.6	73.39	39.37	32.78	12.39	
2023/12/13	00:59:05	16496	16498.5	16495.25	16497.75	16490.75	16482.75	 	16479.88	16473.63	1	0	323.79	96.92	94.14	45288	43707.78	50517	49048.16	73.31	45.01	37.45	11.08	
2023/12/13	00:59:21	16497.75	16497.75	16494.75	16495.75	16490.75	16482.75	 	16479.88	16473.63	1	0	323.17	93.73	93.98	44932	43912.5	50161	49311.56	73.86	47.55	33.66	11.64	
2023/12/13	00:59:41	16496	16499	16496	16499	16491	16483	 	16480.38	16473.63	1	0	386.2	95.55	94.61	45420	44140.58	50649	49599.44	88.06	50.89	34.2	10.34	
2023/12/13	01:00:01	16498.75	16500.75	16498.5	16499.5	16491.88	16483.88	 	16480.38	16473.63	1	0	391.6	94.49	94.56	45861	44395.31	51090	49908.16	88.23	55.09	37.78	9.49	
2023/12/13	01:00:13	16499.5	16502	16499	16501.25	16492.5	16484.5	 	16480.38	16473.63	1	0	410.84	94.56	94.56	46317	44676.06	51546	50221.24	88.36	59.36	38.22	8.42	
2023/12/13	01:00:34	16501.25	16501.75	16498.25	16500.25	16495	16484.5	 	16480.13	16473.63	1	0	410.54	95.64	94.99	45820	44956.53	51049	50470.04	72.31	58.98	33.2	10.13	
2023/12/13	01:00:53	16500.25	16500.5	16496.75	16499	16496.75	16484.5	 	16480.13	16473.63	1	0	401.3	91.99	93.79	45408	45192.06	50637	50682.52	58.65	52.01	28.56	14.3	
2023/12/13	01:01:08	16499	16500.75	16497.75	16499.75	16497.5	16484.5	 	16478.25	16473.63	1	0	397.59	90.4	92.44	45835	45403.14	51064	50853.6	58.89	47.08	26.25	12.67	
2023/12/13	01:01:40	16500	16501.25	16498.75	16499	16498.38	16484.5	 	16477.75	16473.63	1	0	315.98	86.84	90.2	45404	45561.78	51495	50984.24	71.16	44.52	25.63	11.41	
2023/12/13	01:02:10	16499.5	16501.25	16498	16499.75	16498.38	16488.38	 	16477.31	16473.63	1	0	258.57	86.18	88.59	45832	45667.08	51067	51038.2	65.88	38.4	22.32	12.92	
2023/12/13	01:02:29	16499.75	16503	16498.75	16500.75	16499.5	16488.88	 	16476.44	16473.63	1	0	208.3	86.46	87.74	46241	45718.28	51476	51087.96	65.46	38.79	25.4	10.81	
2023/12/13	01:03:04	16500.75	16503.25	16499.5	16501	16500	16489.38	 	16475.5	16473.63	1	0	155.73	84.94	86.62	46633	45765.92	51868	51167.92	64.6	39.71	22.73	9.27	
2023/12/13	01:03:49	16500.75	16502.5	16499.5	16501.25	16500	16489.5	 	16475.88	16473.63	1	0	127.77	84.38	85.72	46989	45854.14	51512	51249.2	68.36	40.46	20.09	8.19	
2023/12/13	01:04:39	16501.25	16504.5	16501	16504.5	16500.63	16491.38	 	16476.56	16473.63	1	0	174.13	86.1	85.87	47403	45960.83	51926	51331.52	85.34	45.51	25.1	7.09	
2023/12/13	01:05:04	16504.25	16507	16504	16505.5	16501.88	16492.63	 	16476.56	16473.63	1	0	190.22	86.93	86.3	47871	46136.5	52394	51486.08	85.59	52.16	31.97	6.25	
2023/12/13	01:05:23	16505.75	16508.5	16505	16507	16503.13	16493.38	 	16476.56	16473.63	1	0	198.04	88.83	87.31	48268	46380.64	52791	51676.16	85.39	58.42	33.46	5.39	
2023/12/13	01:05:42	16507.25	16509.25	16501	16501.75	16503.63	16493.75	 	16477.13	16473.63	1	0	91.02	77.66	83.45	47532	46662.75	52055	51824.48	65.57	47.82	24.38	17.1	
2023/12/13	01:05:58	16501.75	16502.25	16497.25	16497.25	16503.25	16496.13	 	16480.31	16474.25	0	1	-35.5	54.77	71.98	47160	46936.92	51683	51961.72	53.3	44.19	20.48	26.34	
2023/12/13	01:05:59	16497.25	16502.75	16496.75	16502.75	16503	16496.13	 	16480.44	16474.38	1	0	-39.64	45	61.19	47545	47182.61	52068	52087.4	53.2	41.28	16.78	21.57	
2023/12/13	01:06:09	16502.75	16503.5	16498.5	16501.75	16503	16496.13	 	16480.63	16474.38	1	0	-19.54	33	49.91	47141	47377.47	52472	52163.12	65.12	36.52	16.51	18.37	
2023/12/13	01:06:27	16501.75	16507.25	16501.5	16506.25	16503	16496.13	 	16480.69	16476.5	1	0	43.47	42	46.75	47608	47496.5	52939	52192.16	65.69	34.43	24.52	15.35	
2023/12/13	01:06:54	16506	16510	16505.25	16509.25	16503.38	16496.5	 	16481.31	16477.88	1	0	126.47	65.02	54.06	48050	47541.81	53381	52266.76	65.41	36.5	29.04	13.27	
2023/12/13	01:07:17	16509.25	16510.5	16504.5	16505.25	16503.63	16499.25	 	16482.56	16479.13	1	0	115.42	68.27	59.74	47649	47554.5	52980	52386.4	52.95	35.86	24.25	13.15	
2023/12/13	01:07:35	16505.25	16505.75	16500.5	16500.5	16503.63	16501	 	16483.81	16480.38	0	1	27.54	64.32	61.57	47197	47553.58	52528	52518.76	58.09	31.27	20.79	22.14	
2023/12/13	01:08:00	16500.25	16503	16499.5	16501	16503.63	16501.75	 	16484.31	16480.88	0	1	-31.62	53.21	58.23	47567	47537.83	52158	52635.44	58.13	29.3	18.73	22.78	
2023/12/13	01:08:35	16501	16501.75	16496.25	16496.75	16503.38	16502.63	 	16486.75	16482.75	0	1	-123.69	30.63	47.19	47120	47528.78	51711	52697.08	44.02	32.19	15.89	28.3	
2023/12/13	01:09:08	16496.75	16496.75	16493.5	16493.5	16502	16502	 	16486.75	16482.75	0	1	-232.79	14.47	34.1	46731	47502.67	51322	52623.32	30.63	37.1	14.39	33.59	
2023/12/13	01:09:18	16493.75	16497.75	16492.75	16496	16501.63	16501.63	 	16487	16483	0	1	-258.48	12.75	25.56	47171	47458.19	50882	52413.76	29.99	38.05	15.19	28.79	
2023/12/13	01:09:41	16496.5	16498.75	16494.25	16498	16501.63	16501.63	 	16487.88	16483.88	0	1	-218.5	13.48	20.73	47530	47407.17	51241	52134.32	27.95	35.8	16.1	25.07	
2023/12/13	01:10:16	16498	16499.75	16496	16497	16501.63	16501.63	 	16488.5	16484.5	0	1	-211.21	18.15	19.7	47182	47354.69	51589	51844.68	40.89	31.02	17.27	22.3	
2023/12/13	01:10:43	16497.25	16498.5	16493	16493.25	16501.63	16501.63	 	16489.75	16484.5	0	1	-251.04	18.66	19.28	46815	47280.72	51222	51584.6	42.17	32.58	14.55	27.38	
2023/12/13	01:11:23	16493	16495.5	16493	16493.75	16499.25	16501.63	 	16490.63	16484.5	0	1	-286.29	15.49	17.77	47221	47210.14	50816	51386.64	41.62	33.83	13.44	25.29	
2023/12/13	01:12:09	16493.5	16494	16488.25	16489	16495.63	16499.38	 	16491	16484.5	0	1	-349.83	8.61	14.1	46735	47164.03	50330	51250.52	41.04	40.09	11.17	34.95	
2023/12/13	01:12:29	16488.5	16492.75	16488	16492.75	16494.88	16499.25	 	16491.44	16484.5	0	1	-277.87	8.72	11.95	47262	47144.86	49803	51108.36	57.08	45.29	9.63	30.84	
2023/12/13	01:12:42	16493	16495	16491	16492	16493.88	16499.25	 	16493.38	16484.5	0	1	-259.28	12.35	12.11	46820	47109.28	50245	50935.2	57.11	41.6	15.15	27.18	
2023/12/13	01:13:10	16492	16492.25	16487.75	16492.25	16493.75	16499.13	 	16494.19	16485	0	1	-170.05	15.56	13.49	47207	47074.81	49858	50727.04	44.45	43.02	13.13	33.19	
2023/12/13	01:13:52	16492	16496.25	16491.75	16495.75	16493.75	16499.13	 	16494.69	16485.13	0	1	-55.03	24.78	18.01	47639	47084.11	50290	50518.08	45.98	34.79	23.23	28.76	
2023/12/13	01:14:28	16495.75	16497.25	16493.75	16493.75	16493.75	16499.13	 	16494.75	16485.13	0	1	-52.74	28.66	22.27	47251	47091.44	50678	50345.12	58.31	29.29	23.8	25.69	
2023/12/13	01:15:06	16493.75	16494.75	16491.25	16494.5	16493.13	16499.13	 	16496	16485.75	0	1	7.6	36.07	27.79	47644	47123.92	50285	50248.96	58.56	26.67	21.19	30.71	
2023/12/13	01:15:40	16494.75	16499.25	16493.5	16499.25	16493.5	16499.13	 	16497.25	16487	1	0	108.71	54.43	38.45	48052	47175.81	50693	50224.48	73.8	25.76	31.02	25.42	
2023/12/13	01:16:06	16499.25	16500.5	16497	16497.25	16494.13	16499.13	 	16498.25	16487.75	1	0	105.98	62.5	48.07	47682	47271.36	51063	50302.76	72.34	26.64	31.53	22.68	
2023/12/13	01:16:27	16497	16498.75	16494.75	16498.25	16494.13	16499.13	 	16498.69	16488.13	1	0	148.82	74.27	58.55	48084	47390.58	50661	50416.92	57.49	22.45	27.6	26.86	
2023/12/13	01:17:02	16498	16501	16496.75	16500.25	16494.38	16499.13	 	16499.69	16488.13	1	0	204.91	86.7	69.81	48460	47509.72	51037	50531.52	71.29	22.69	30.96	23.3	
2023/12/13	01:17:47	16500.25	16501	16498.5	16499.25	16494.38	16499.13	 	16499.56	16488.13	1	0	195.68	84.62	75.73	48025	47649.53	51472	50674.32	71.32	22.88	28.4	21.38	
2023/12/13	01:18:42	16499	16499.5	16495.75	16495.75	16496.13	16499.13	 	16499.56	16488.13	0	1	119.02	80.95	77.82	47661	47764.56	51108	50815.8	57.83	20.16	24.85	27.87	
2023/12/13	01:19:18	16496	16498.25	16494.25	16497.25	16496.13	16499.13	 	16499.56	16488.13	1	0	101.4	78.3	78.01	48040	47857.31	50729	50895.72	58.12	20.78	21.54	29.15	
2023/12/13	01:20:00	16497.25	16499.25	16496.25	16499	16496.13	16499.13	 	16499.94	16488.5	1	0	145.14	75.94	77.19	48466	47947.89	51155	50980.56	58.4	18.47	22.76	26.14	
2023/12/13	01:21:01	16499	16503.75	16498.5	16501.5	16498.63	16499.13	 	16501.44	16488.75	1	0	171.81	76.23	76.8	48904	48036.89	51593	51073.28	59.4	21.45	33.64	21.62	
2023/12/13	01:21:20	16501.5	16504.5	16498	16503.75	16499.38	16496.75	 	16502.31	16488.75	1	0	235.16	85.23	80.18	49357	48128	52046	51141.48	74.12	24.82	29.26	17.34	
2023/12/13	01:22:06	16504	16508	16503.25	16507.25	16501.13	16497.88	 	16502.69	16488.75	1	0	303.47	90.84	84.44	49762	48245.86	52451	51246.8	74.38	31.28	35.62	14.86	
2023/12/13	01:22:20	16507.25	16510.25	16506.75	16509.75	16502.25	16499	 	16503	16488.75	1	0	378.02	93.8	88.18	50211	48434.08	52900	51452.32	74.51	38.14	38.72	13.25	
2023/12/13	01:22:38	16509.75	16514	16509.75	16511.25	16504.13	16500.88	 	16502	16488.75	1	0	377.25	93.69	90.38	50643	48694.94	53332	51725.16	87.3	45.62	45.25	11.5	
2023/12/13	01:22:46	16511.25	16516.25	16511	16516.25	16505.25	16502	 	16501.63	16488.75	1	0	436.7	95.08	92.26	51128	49007.97	53817	52064.72	100	52.49	44.87	9.68	
2023/12/13	01:23:05	16516.25	16517	16511.75	16512.5	16505.63	16502.38	 	16501.63	16488.75	1	0	395.47	91.12	91.8	50708	49348.33	54237	52468.96	86.37	58.26	40.15	8.19	
2023/12/13	01:23:21	16512.25	16513.75	16509.25	16509.75	16506.63	16502.38	 	16501.63	16488.75	1	0	298.35	84.07	88.71	50305	49690.11	53834	52874.8	72.99	54.74	34.83	14.46	
2023/12/13	01:23:54	16509.5	16512	16508.5	16509.5	16507.5	16502.38	 	16501.63	16488.75	1	0	197.82	78.85	84.76	49885	49987.06	53414	53214.36	58.76	49.74	31.13	15.2	
2023/12/13	01:24:34	16509.75	16514	16508.75	16511.5	16507.5	16502.38	 	16500.44	16488.75	1	0	134.45	72.8	79.98	50322	50216.25	53851	53487.6	59.19	48.63	32.21	12.84	
2023/12/13	01:25:09	16511.25	16511.75	16507.25	16509.5	16510.13	16502.38	 	16497.5	16488.75	1	0	91.77	69.51	75.79	49920	50353.06	53449	53657.16	45.15	43.08	27.92	15.57	
2023/12/13	01:25:45	16509.25	16512.75	16505	16505.25	16511	16502.38	 	16497.06	16488.75	0	1	-0.65	64.56	71.3	49512	50371.03	53041	53691.24	31	35.91	22.08	18.39	
2023/12/13	01:26:19	16504.75	16507.5	16502	16502	16509.5	16502.38	 	16496.56	16488.75	0	1	-118.62	55.34	64.91	49112	50294.56	52641	53622.28	15.12	35.35	18.85	23.68	
2023/12/13	01:26:51	16502	16502	16498.25	16498.75	16507.63	16502.38	 	16496.44	16492.63	0	1	-227.56	38.42	54.31	48703	50147.25	52232	53485.48	15.18	38.97	16.91	31.55	
2023/12/13	01:27:00	16499	16502.5	16497	16501.75	16507	16504.13	 	16496.44	16492.63	0	1	-228.29	26.97	43.38	49092	49974.5	51843	53247.6	28.83	42.91	14.39	30.24	
2023/12/13	01:27:14	16502	16503	16498.5	16498.75	16505.5	16504.13	 	16496.44	16493	0	1	-268.01	16.3	32.55	48741	49754.75	52194	52974.24	29.54	44.37	13.99	26.52	
2023/12/13	01:27:42	16499	16502.25	16496.25	16497	16505.13	16504.13	 	16496.13	16493.13	0	1	-328.32	10.03	23.54	48316	49510.53	51769	52697.84	13.97	47.83	11.76	28.27	
2023/12/13	01:28:25	16497.25	16497.5	16494	16496.5	16504	16505.25	 	16496.31	16494.38	0	1	-315.58	11.64	18.78	47924	49267.08	51377	52418.6	14.02	52.32	10.62	31.75	
2023/12/13	01:28:54	16496	16498.5	16493	16497.25	16502.88	16505	 	16496.63	16494.38	0	1	-256.24	10.54	15.49	48306	49045.58	50995	52137.16	28.06	55.9	9.04	27.01	
2023/12/13	01:29:20	16497.5	16497.5	16493.25	16497	16502.88	16505	 	16496.63	16494.38	0	1	-162.01	12.53	14.3	47937	48847.31	51364	51916.88	28.38	58.77	7.98	23.84	
2023/12/13	01:30:04	16497	16499.75	16493.75	16499.5	16500.25	16505	 	16496.75	16494.38	0	1	-42.91	18.75	16.08	48315	48649.47	51742	51728.72	42.78	50.72	12.72	20.01	
2023/12/13	01:30:34	16499.5	16501.25	16498.25	16499.75	16498	16505	 	16496.75	16496.75	0	1	25.64	23.89	19.21	48732	48495.31	52159	51607.04	43.37	41.66	15.88	18.31	
2023/12/13	01:30:49	16499.75	16502.75	16499.25	16500.5	16498	16505	 	16497.63	16496.75	0	1	42.3	28.45	22.9	49152	48408.92	52579	51584	57.39	38.23	18.64	16.44	
2023/12/13	01:31:09	16500.5	16504.5	16500.25	16501.5	16498.75	16505	 	16497.63	16496.75	1	0	21.34	35.35	27.88	49558	48412.03	52985	51690.04	72.47	38.92	21.47	14.37	
2023/12/13	01:31:36	16501.5	16501.5	16495	16495.5	16498.75	16505	 	16497.63	16496.75	0	1	-46.91	30.98	29.12	49165	48461.39	52592	51864.36	72.44	35.84	17.58	26.42	
2023/12/13	01:31:59	16495.25	16496.5	16491.75	16491.75	16498.13	16504.38	 	16498.88	16496.75	0	1	-148.72	24.26	27.18	48766	48555.06	52193	52074.8	58.27	37.39	15.25	31.99	
2023/12/13	01:32:15	16491.5	16495.25	16491.5	16494.25	16498	16504.25	 	16498.06	16499.13	0	1	-165.83	20.15	24.37	49167	48693.97	51792	52254.96	71.86	38.91	13.6	29.26	
2023/12/13	01:32:43	16494.25	16499	16493.75	16497.5	16498	16504.25	 	16499.5	16499.13	0	1	-137.91	18.29	21.94	49562	48856.19	52187	52371.36	72.03	31.29	22.18	24.92	
2023/12/13	01:33:17	16497	16499.75	16495	16498.5	16498	16504.25	 	16500.63	16499.13	0	1	-85.69	28.77	24.67	49930	49016.81	52555	52390.96	71.53	26.64	21.32	21.58	
2023/12/13	01:33:59	16498.25	16501	16495.25	16496.75	16498	16504.25	 	16502.5	16500.88	0	1	-81.64	40.38	30.95	49557	49132	52928	52374.88	57.41	25.36	21.39	18.17	
2023/12/13	01:34:58	16496.75	16500	16495.25	16498.75	16498	16504.25	 	16503.63	16502	1	0	-43.99	49.04	38.19	49948	49245.08	52537	52354.52	57.17	24.34	18.59	15.8	
2023/12/13	01:35:46	16498.75	16500.25	16494.75	16497.25	16498	16504.25	 	16504	16502.38	0	1	-27.06	48.56	42.34	49524	49356.19	52961	52395.6	56.53	21.68	15.83	14.8	
2023/12/13	01:36:23	16497.25	16500.75	16497.25	16500.25	16496.5	16502.75	 	16504.5	16502.38	1	0	31.95	51.92	46.17	49928	49464.78	53365	52499.48	71.08	21.1	15.68	13.34	
2023/12/13	01:37:17	16499.5	16503.75	16499.5	16503	16497.63	16502.75	 	16504.94	16502.38	1	0	103.29	63.94	53.28	50302	49570.86	53739	52667.92	70.8	27.06	22.33	11.73	
2023/12/13	01:37:58	16503	16505.75	16501.75	16502.5	16498.63	16502.75	 	16504.94	16502.38	1	0	95.83	69.48	59.76	49905	49654.64	54136	52871.24	70.82	34.26	25.55	10.36	
2023/12/13	01:38:26	16502.75	16504.75	16500.75	16501.25	16499.75	16502.13	 	16506.25	16502.38	1	0	41.61	75.23	65.95	49547	49738.17	53778	53110.44	57.55	35.65	22.53	12.1	
2023/12/13	01:39:16	16501.25	16502.75	16497.5	16498.5	16500.25	16502.13	 	16506.69	16502.38	0	1	-29.82	70.4	67.73	49169	49778.31	53400	53320.44	57.45	30.24	19.1	19.66	
2023/12/13	01:40:03	16499	16500	16494.75	16500	16500.25	16499.5	 	16505.94	16502.38	1	0	-6.51	63.6	66.08	49537	49797.75	53032	53470	43.47	30.88	16.25	24.54	
2023/12/13	01:40:31	16500	16503.5	16499.5	16501	16500.25	16498.63	 	16505	16502.38	1	0	-11.62	60.96	64.03	49979	49797.47	53474	53561.6	59.43	26.07	24.51	21.7	
2023/12/13	01:40:50	16500.75	16502.5	16499	16499.75	16500.25	16498.63	 	16505.56	16502.38	1	0	-50.1	58.33	61.75	49598	49757.08	53093	53563.16	44.96	21.13	21.95	20.92	
2023/12/13	01:41:48	16499.25	16502.5	16498.25	16500.25	16500.25	16498.63	 	16504.81	16502.38	1	0	-73.51	59.82	60.98	50089	49722.5	52602	53468.04	29.81	18.4	19.14	20.5	
2023/12/13	01:42:22	16500.5	16501.25	16494.25	16494.75	16500	16498.63	 	16504.63	16502.38	1	0	-138.14	47.6	55.63	49699	49692.42	52212	53307.84	15.74	23.04	15.39	27.67	
2023/12/13	01:43:29	16494.75	16499.5	16494.75	16499.25	16500	16498.63	 	16504.63	16502.38	1	0	-104.34	41.12	49.82	50115	49710.25	51796	53111.52	29.94	26.74	13.35	24	
2023/12/13	01:44:21	16499.25	16501.75	16496.5	16501.75	16499.5	16498.63	 	16503.94	16502.38	1	0	-8.93	41.94	46.67	50540	49755.58	52221	52875.68	44.05	22.78	17.62	20.52	
2023/12/13	01:45:17	16501.75	16504.75	16501.75	16504	16499.5	16498.63	 	16503.94	16502.38	1	0	78.82	49.46	47.78	50951	49826.5	52632	52663.12	57.31	23.03	24.81	18.73	
2023/12/13	01:45:47	16503.75	16508	16503.75	16506.25	16501.13	16499.75	 	16502.63	16502.38	1	0	135.49	70.98	57.06	51369	49966.17	53050	52515.52	56.96	27.51	31.25	16.39	
2023/12/13	01:46:04	16506.25	16506.25	16502.25	16504	16501.13	16499.75	 	16501.5	16502.38	1	0	151.34	77.23	65.13	50980	50125.47	52661	52433.4	56.8	27.03	27.52	18.91	
2023/12/13	01:46:52	16503.75	16504.25	16500.25	16504	16501.13	16499.75	 	16501.5	16502.38	1	0	206.28	78.2	70.36	50980	50316.14	52287	52420.36	59.16	21.91	24.19	22.67	
2023/12/13	01:47:44	16504.25	16505	16501	16502	16501.13	16499.75	 	16501.88	16502.38	1	0	193.09	71.36	70.76	50593	50493.81	52287	52460.08	59.22	19.43	23.52	19.9	
2023/12/13	01:49:02	16502.25	16504.75	16501.25	16503.75	16501.13	16499.75	 	16501.88	16502.38	1	0	200.89	66.82	69.18	50955	50655.14	51925	52489.96	58.42	17.44	20.94	17.71	
2023/12/13	01:50:07	16504	16504.5	16500	16500	16501.38	16499.75	 	16501.25	16502.38	1	0	136.07	59.55	65.33	50607	50779.92	51577	52443	44.29	15.88	18	19.12	
2023/12/13	01:51:10	16500	16501.75	16497	16501.25	16502.25	16499.75	 	16501.13	16502.38	0	1	153.94	54.55	61.02	51074	50847.31	51110	52316.04	28.42	20.86	15.37	25.55	
2023/12/13	01:51:58	16501.25	16501.5	16498	16499.5	16502.5	16500.88	 	16501.13	16502.38	0	1	146.75	50	56.61	50714	50882.56	51470	52136.76	13.47	24.83	13.67	22.73	
2023/12/13	01:52:41	16499.25	16500.5	16496.5	16500.25	16502.25	16501.13	 	16501.13	16502.38	0	1	190.74	43.64	51.42	51099	50885.53	51085	51906.76	13.49	30.53	11.93	24.61	
2023/12/13	01:53:24	16500.25	16500.75	16491	16491.75	16498.63	16499.5	 	16501.13	16502.38	0	1	142.96	32.62	43.9	50662	50877.14	50648	51653.96	13.19	39.68	8.79	32.98	
2023/12/13	01:53:41	16492	16492.5	16489.5	16491.75	16497.25	16498.75	 	16501.13	16502.38	0	1	140.72	22.62	35.39	50662	50849.08	50261	51407.44	13.19	47.69	8.04	34.44	
2023/12/13	01:54:01	16492.25	16492.5	16488.25	16489.5	16496.63	16498.13	 	16501.13	16502.38	0	1	103.32	14.86	27.17	50249	50820.64	49848	51172.48	-0	54.62	7.05	33.82	
2023/12/13	01:54:29	16489.75	16495	16489.75	16494	16496.5	16498.13	 	16499.63	16502.38	0	1	118.27	13.33	21.64	50651	50788.64	50250	50921.4	14.1	51.21	13	28.59	
2023/12/13	01:55:01	16493.75	16494.5	16490	16490	16496.38	16498.13	 	16500.19	16502.38	0	1	63.51	14.15	18.64	50312	50752.86	49911	50671.44	14.76	48.48	11.34	24.94	
2023/12/13	01:55:57	16490.25	16491	16487	16487	16494.38	16497.5	 	16500.69	16502.38	0	1	-38.94	11.15	15.64	49901	50680.5	49500	50426.64	14.49	50.23	10.03	30.73	
2023/12/13	01:56:31	16487	16489.25	16486	16486.25	16493.75	16497	 	16500.94	16502.38	0	1	-161.24	9.97	13.37	49422	50571.78	49021	50184.88	14.02	52.63	9.05	30.73	
2023/12/13	01:56:59	16486.5	16487.25	16484	16485.5	16492.38	16496	 	16501.19	16502.38	0	1	-225.88	4.43	9.8	48982	50424.53	48581	49942.92	14.01	56.25	8.13	33.86	
2023/12/13	01:57:15	16485.5	16486.25	16481.25	16481.25	16491	16494.63	 	16499.88	16502.38	0	1	-319.4	2.11	6.72	48561	50240.33	48160	49666.16	13.84	60.77	6.89	37.08	
2023/12/13	01:57:31	16481.25	16483.75	16480.5	16482.5	16487.75	16494.25	 	16499.44	16502.38	0	1	-338.8	4.29	5.75	48946	50020.53	47775	49350.92	13.98	64.76	6.18	35.65	
2023/12/13	01:58:03	16482.25	16486.5	16481	16486	16487.75	16494.25	 	16499.44	16502.38	0	1	-281.54	10.03	7.46	49307	49783.97	48136	49027.04	12.73	57.66	13.5	29.69	
2023/12/13	01:58:32	16486	16487.25	16482.5	16486.75	16487.75	16494.25	 	16499.44	16504.13	0	1	-189.21	15.32	10.6	49648	49573.67	48477	48731	24.74	49.7	13.83	25.46	
