Date	Time	Open	High	Low	Close	CL	BL	LS	FS1	FS2	Chaikin	%K	%D	HOBV	signal	MFI	ADX	plus	minus	DMI	
2023/12/14	05:28:19	16706.13	16709.75	16700	16705	16701.06	16697.13	 	16718.78	16735.88	187.41	80.69	82.9	115736	115509.48	73.4	46.57	17	13.23	53.77	
2023/12/14	05:28:34	16705.57	16712.25	16705.57	16709.94	16702.76	16697.13	 	16716.37	16734.38	189.9	81.76	82.44	116194	115785.28	73.54	43.43	19.73	11.16	58.56	
2023/12/14	05:28:53	16707.75	16716.25	16707.75	16713.81	16706.66	16699	 	16714.9	16731.37	207.67	83.88	83.02	116573	115989.8	73.1	43.83	24.65	9.15	65.49	
2023/12/14	05:29:00	16710.78	16720.25	16710.78	16717.44	16710.13	16701	 	16713.35	16729.2	233.67	88.38	85.16	116982	116125.2	73.1	46.25	28.06	7.38	70.68	
2023/12/14	05:29:08	16714.11	16723.5	16714.11	16721.19	16711.75	16702.63	 	16710.25	16725.75	267.01	92.64	88.15	117359	116256.04	71.76	49.54	29.29	6	73.29	
2023/12/14	05:29:18	16717.65	16724.25	16717.65	16722.38	16712.13	16703	 	16709.51	16725.38	297.63	93.33	90.22	117733	116445.28	85.73	52.56	26.84	5.18	71.66	
2023/12/14	05:29:30	16720.01	16724	16719	16721.69	16712.13	16703	 	16708.91	16725.38	303.08	93.08	91.37	118131	116688.56	100	55.08	23.88	4.61	69.27	
2023/12/14	05:29:45	16720.85	16721.75	16717	16719.44	16712.13	16703	 	16708.25	16725.13	291.11	91.08	91.25	117711	116959.44	85.08	52.79	21.21	8.8	62.41	
2023/12/14	05:30:00	16720.14	16720.14	16713.75	16717.25	16712.13	16703	 	16706.64	16724.38	275.64	86.15	89.21	117246	117222.36	68.64	45.37	17.96	15.23	52.73	
2023/12/14	05:30:09	16718.7	16721.5	16715.75	16718.38	16714.91	16703	 	16705.37	16724.38	245.44	81.06	85.95	117680	117448.64	69.24	40.78	18.76	13.07	55.69	
2023/12/14	05:30:30	16718.54	16722	16716.25	16719.06	16716	16703	 	16704.16	16724.38	213.62	77.11	82.41	118069	117608.48	69.03	37.57	17.3	11.17	56.13	
2023/12/14	05:30:58	16718.8	16719.75	16709	16714.38	16716.63	16703	 	16702.68	16724.38	184.07	71.2	77.93	117688	117673.12	55.75	36.55	13.04	25.01	38.04	
2023/12/14	05:31:12	16716.59	16716.59	16706.5	16710.56	16715.38	16703	 	16701.23	16724.13	143.26	64.3	72.48	117251	117673.84	41.76	37.44	10.22	24.96	35.26	
2023/12/14	05:31:23	16713.57	16716.25	16709	16713.56	16715.38	16703	 	16699.69	16723.63	132.42	59.34	67.22	117710	117682.56	42.95	38.19	8.61	21.03	37.58	
2023/12/14	05:31:42	16713.57	16720.75	16713.57	16717.94	16715.25	16703	 	16698.19	16722.5	135.94	55.64	62.59	118178	117698.36	57.7	32.1	17.13	17.71	49.42	
2023/12/14	05:31:54	16715.75	16726.25	16715.75	16722.13	16716.38	16705.38	 	16697.35	16722.5	146.79	59.96	61.54	118639	117723.52	73	31.45	24.77	13.87	60.9	
2023/12/14	05:32:03	16718.94	16727.5	16718.94	16724.5	16717	16707.2	 	16697.22	16722.5	170.64	71.17	65.39	119160	117825.28	73.76	31.8	22.99	11.44	61.55	
2023/12/14	05:32:14	16721.72	16728.75	16721.72	16726.94	16717.63	16709.18	 	16697.1	16722.5	207.99	81.33	71.77	119576	118038.44	73.98	32.99	22.23	9.76	62.47	
2023/12/14	05:32:33	16724.33	16731.25	16724.33	16729.56	16718.88	16712.14	 	16697.43	16722.5	252.29	87.89	78.22	119987	118324.12	86.23	35.66	24.28	8.32	65.97	
2023/12/14	05:32:46	16726.95	16732.75	16726.95	16730.19	16719.63	16714.91	 	16696.84	16722.5	271.29	90.38	83.08	120418	118679.48	100	38.78	24.48	7.24	67.25	
2023/12/14	05:33:03	16728.57	16730.5	16726	16728.63	16719.63	16716.38	 	16697.16	16722.5	277.72	89.76	85.75	120024	119067.44	87.3	39.47	21.85	8.72	63.13	
2023/12/14	05:33:24	16728.6	16729.5	16725.75	16727.5	16720.88	16716.38	 	16697.62	16721.13	261.24	86.84	86.19	119608	119414.44	73.44	39.5	19.73	8.52	61.21	
2023/12/14	05:33:56	16728.05	16730.5	16722.25	16725.81	16723.16	16716.38	 	16697.26	16718.93	228.75	82.02	84.52	119220	119654.2	59.76	33.06	15.7	15.44	50.26	
2023/12/14	05:34:16	16726.93	16730.5	16723.5	16726.81	16724.25	16716.38	 	16697.81	16717.78	194.9	78.81	82.24	119567	119786.08	57.26	27.69	13	12.78	50.21	
2023/12/14	05:34:36	16726.87	16731	16726.5	16729.31	16725.84	16716.38	 	16698.41	16717.75	182.93	79.46	81.13	119991	119811.28	57.38	24.1	12.78	11.29	51.49	
2023/12/14	05:35:02	16728.09	16732.5	16728.09	16731.31	16727.23	16716.38	 	16699.09	16717.25	194.48	83.1	81.91	120360	119794.52	56.74	23.67	15.35	9.92	55.43	
2023/12/14	05:35:17	16729.7	16737.25	16729.7	16734.81	16729.75	16721.41	 	16699.94	16715.88	212.35	87.62	84.2	120737	119805	55.88	28.31	24.83	7.94	66.89	
2023/12/14	05:35:28	16732.26	16740.75	16732.26	16738.25	16731.5	16723.63	 	16702.83	16715.88	240.77	90.91	86.88	121179	119908.08	70.91	34.22	28.3	6.26	72.04	
2023/12/14	05:35:37	16735.25	16745.25	16735.25	16741.75	16733.75	16725.88	 	16705.56	16715.88	262.17	91.12	88.58	121559	120107.64	85.78	40.84	32.15	4.82	77.34	
2023/12/14	05:35:44	16738.5	16745	16738.5	16743	16733.75	16725.88	 	16707.19	16715.88	284.41	90.39	89.3	121948	120402.56	100	46.36	27.25	4.08	73.17	
2023/12/14	05:35:58	16740.75	16746.5	16740.75	16744	16734.38	16726.5	 	16707.56	16715.88	289.6	90.03	89.59	122345	120763.44	100	51.47	27.09	3.51	73.58	
2023/12/14	05:36:07	16742.38	16747.75	16742.38	16746.5	16735.63	16727.13	 	16707.56	16715.88	316.32	91.05	90.17	122793	121161.4	100	56.14	26.57	3.04	73.53	
2023/12/14	05:36:22	16744.44	16749	16744.44	16747.63	16737.75	16727.75	 	16707.56	16715.88	340.94	92.86	91.25	123206	121562.08	100	60.41	26.67	2.67	74	
2023/12/14	05:36:33	16746.03	16751.5	16744.5	16747.5	16739.8	16729	 	16707.56	16715.75	325	91.41	91.32	123654	121966.88	100	64.62	28.32	2.19	76.14	
2023/12/14	05:36:41	16746.77	16746.77	16741.5	16744.38	16740.6	16729	 	16708.95	16714.88	304.43	87.58	89.82	123241	122345.12	85.7	60.86	23.85	9.73	64.12	
2023/12/14	05:36:53	16745.57	16746.5	16740.5	16743.69	16741.88	16729	 	16709.5	16713.48	279.7	82.26	86.8	122894	122665.92	73.38	55.69	20.05	10.83	59.22	
2023/12/14	05:37:09	16744.63	16745.25	16739.5	16742.88	16743.38	16729	 	16709.81	16712.19	260.65	76.19	82.55	122541	122894.4	60.52	49.36	16.95	11.85	55.1	
2023/12/14	05:37:25	16743.75	16749	16743.75	16746	16745	16729	 	16709.19	16710.36	226.42	73.93	79.11	122925	123030.56	60.34	48.15	24.26	9.89	64.37	
2023/12/14	05:37:40	16744.88	16747.5	16742	16744.81	16745.5	16730.25	 	16709.19	16709.31	196.3	72.91	76.63	122536	123038.2	45.33	43.76	20.6	13.21	57.39	
2023/12/14	05:37:59	16744.84	16748.25	16742.5	16745.06	16745.5	16732.53	 	16709.13	16708.75	161.29	72.25	74.88	122943	122982.2	45.21	41	19.39	11.11	58.29	
2023/12/14	05:38:23	16744.95	16747.5	16742	16745.94	16745.5	16733.63	 	16710.88	16708.38	162.16	72.96	74.11	122536	122889.92	29.3	37.6	16.4	10.79	55.6	
2023/12/14	05:38:46	16745.45	16748.5	16744.25	16747	16745.5	16735.22	 	16712.1	16707.08	174.13	71.27	72.97	122954	122824.24	44.7	36.23	17.29	9.44	57.85	
2023/12/14	05:39:08	16746.22	16747.75	16744	16746.06	16744.25	16736.61	 	16713.4	16705.69	179.33	68.79	71.3	122461	122751.24	42.41	34.39	15.26	9.12	56.15	
2023/12/14	05:39:22	16746.14	16748.25	16744	16745.88	16744.25	16736.88	 	16715.51	16706.5	164.17	65.08	68.81	122873	122736.44	55.71	33.75	14.78	7.86	56.92	
2023/12/14	05:39:38	16746.01	16751	16746.01	16748.25	16745.25	16736.88	 	16717.27	16707.25	139.22	64.67	67.15	123309	122748.2	56.48	36.93	21.23	6.56	64.68	
2023/12/14	05:39:51	16747.13	16758.5	16747.13	16754.13	16750.25	16740.38	 	16718	16707.25	134.49	66.63	66.94	123748	122822.76	70.12	43.6	34.94	4.55	80.39	
2023/12/14	05:39:59	16750.63	16759.5	16750.63	16756.44	16750.75	16740.88	 	16718.63	16707.25	151.07	74.11	69.81	124265	122933.24	71.18	49.45	29.66	3.53	76.13	
2023/12/14	05:40:04	16753.53	16757.5	16753.25	16755.25	16750.75	16740.88	 	16719.77	16707.25	147.77	78.96	73.47	124686	123151.28	70.85	54.33	26.29	3.13	73.16	
2023/12/14	05:40:22	16754.39	16757.5	16751	16753.88	16750.75	16741.5	 	16720.31	16707.25	130.8	78.09	75.32	124326	123413.96	58.61	52.53	21.76	8.56	63.19	
2023/12/14	05:40:33	16754.13	16754.75	16750.25	16752.69	16751.75	16743	 	16721.11	16707.25	119.55	75.31	75.31	123934	123687	60.59	49.28	19.03	9.58	59.45	
2023/12/14	05:40:46	16753.41	16757.25	16753.25	16754.75	16751.75	16743.8	 	16721.8	16707.25	88.24	72.34	74.12	124376	123936.68	60.99	49.09	23.76	8.31	65.45	
2023/12/14	05:41:03	16754.08	16756.75	16753	16754.5	16751.75	16744.6	 	16725.58	16709.5	50.48	70.42	72.64	123912	124119.8	46.06	48.29	21.02	8.12	62.9	
2023/12/14	05:41:28	16754.29	16758	16752.5	16754.81	16752.75	16745.88	 	16727.56	16711.25	14.1	70.69	71.86	124387	124201.96	46.7	48.89	21.31	6.75	64.56	
2023/12/14	05:41:48	16754.55	16756.75	16752	16754.75	16753.31	16747.38	 	16729.81	16713.5	5.26	72.59	72.15	123925	124209.96	30.41	47.82	18.13	7.31	60.82	
2023/12/14	05:42:04	16754.65	16758.5	16752.75	16755.06	16754.88	16749	 	16729.81	16713.5	-13.73	72.24	72.19	124348	124209.52	44.4	48.91	20.32	6.01	64.31	
2023/12/14	05:42:26	16754.86	16755.25	16750	16752.63	16754.25	16749.5	 	16730.44	16714.13	-23.52	68.56	70.74	123966	124167.56	44.08	42.63	17.01	13.58	53.43	
2023/12/14	05:42:42	16753.74	16754.5	16750.75	16752.81	16754.25	16749.5	 	16731.38	16714.75	-20.69	64.45	68.22	123548	124125.16	57.34	37.39	14.92	11.91	53.01	
2023/12/14	05:43:06	16753.28	16755.5	16747.5	16751	16753	16749.5	 	16732.75	16715.38	-26.9	55.83	63.26	123119	124044	43.11	35.27	11.36	18.77	42.58	
2023/12/14	05:43:18	16752.14	16754.25	16746.5	16750.19	16752.5	16749.5	 	16734.4	16716.63	-32.46	45.43	56.13	122672	123928.76	43.35	34.83	8.89	17.5	41.39	
2023/12/14	05:43:31	16751.16	16756.5	16751.16	16754.19	16752.5	16749.5	 	16734.8	16716.63	-23.83	45.79	51.99	123118	123747.76	42.8	29.53	13.58	14.43	49.15	
2023/12/14	05:43:55	16752.68	16756.25	16751.75	16753.94	16752.5	16749.5	 	16735.44	16716.63	-19.54	46.23	49.69	123512	123565	57.2	25.12	11.81	12.55	49.26	
2023/12/14	05:44:19	16753.31	16753.75	16750	16751.5	16752.5	16749.5	 	16736.19	16716.63	-31.03	47.63	48.86	123063	123377.4	42.43	24.67	10.38	16.39	44	
2023/12/14	05:44:41	16752.4	16755	16750	16752.31	16752.5	16750.75	 	16737	16716.63	-41.42	52.93	50.49	123521	123256.6	56.43	21.31	12.65	13.85	48.8	
2023/12/14	05:45:02	16752.36	16755	16746	16750.25	16751.25	16750.75	 	16737.88	16716.63	-48.71	46.39	48.85	123108	123203.36	42.76	24.24	9.48	21.52	37.95	
2023/12/14	05:45:19	16751.3	16752.75	16745.25	16749.06	16750.88	16750.75	 	16739.02	16716.63	-48.96	37.94	44.49	122713	123183.12	43.24	27.44	7.58	19.21	38.36	
2023/12/14	05:45:34	16750.18	16755	16750.18	16752.94	16750.88	16750.75	 	16739.56	16716.63	-36.52	42.28	43.6	123125	123165.56	57.64	25.03	12.43	16.14	46.29	
2023/12/14	05:45:55	16751.56	16754.75	16747.5	16752	16750.88	16751.75	 	16740.36	16718	-11.36	43.06	43.39	122722	123153.76	43.23	26.4	10.07	20.1	39.96	
2023/12/14	05:46:16	16751.78	16754.25	16748.25	16751.31	16750.88	16751.75	 	16740.43	16719.2	4.82	45.87	44.38	122268	123075.76	29.16	27.54	8.47	16.91	41.56	
2023/12/14	05:46:38	16751.55	16753.5	16748	16751.56	16750.75	16751.75	 	16740.56	16720.56	34.27	52.57	47.66	121847	122929.88	29.43	28.83	7.21	15.07	42.14	
2023/12/14	05:47:03	16751.55	16753.5	16749	16751.69	16750.13	16752.38	 	16741.06	16722.26	62.96	52.17	49.46	122286	122783.12	28.98	29.91	6.29	13.15	43.14	
2023/12/14	05:47:31	16751.62	16754	16748.75	16751.63	16750.13	16752.38	 	16745.31	16727.79	82.67	53.59	51.11	122744	122636.6	43.9	28.99	6.78	11.16	45.62	
2023/12/14	05:47:56	16751.62	16753.5	16747.5	16750.63	16750.13	16752.38	 	16745.81	16729.75	91.74	54.44	52.45	122353	122488.96	43.96	30.68	5.62	12.83	42.79	
2023/12/14	05:48:17	16751.12	16751.12	16745.5	16747.75	16750.13	16751.88	 	16745.81	16729.75	75.93	45.97	49.86	121880	122375.92	29.52	34.84	4.71	16.51	38.2	
2023/12/14	05:48:45	16749.44	16753	16747	16749.06	16750.25	16751.88	 	16746.13	16729.75	38.5	40.36	46.06	122349	122333.4	43.99	32.23	9.27	13.67	45.6	
2023/12/14	05:49:07	16749.25	16751.5	16747	16749.31	16750.13	16751.88	 	16747.38	16729.75	17.36	36.42	42.2	121961	122294.96	44.95	30.06	8.03	11.84	46.18	
2023/12/14	05:49:45	16749.28	16757.5	16749.28	16753.31	16751.5	16751.88	 	16747.77	16729.75	3.19	41.67	41.99	122422	122258.88	59.34	32.16	22.77	9.16	63.61	
2023/12/14	05:50:00	16751.3	16757.5	16751.3	16755.25	16751.5	16751.88	 	16748.18	16729.75	11.71	57.32	48.12	122784	122254.8	58.3	33.9	18.89	7.6	61.29	
2023/12/14	05:50:05	16753.27	16756.25	16748.25	16752.38	16751.5	16751.88	 	16749.32	16732.53	18.09	62.9	54.03	122344	122284.8	43.3	28.82	14.94	13.96	50.99	
2023/12/14	05:50:18	16752.82	16752.82	16748	16749.75	16751.5	16751.88	 	16750.35	16733	2.55	60.38	56.57	121949	122278.72	43.24	24.13	12.98	12.81	50.18	
2023/12/14	05:50:30	16751.29	16751.29	16744.25	16747.25	16750.88	16751.38	 	16751.94	16733	-19.26	48.99	53.54	121418	122263.92	42.42	25.4	10.56	20.37	40.19	
2023/12/14	05:50:37	16749.27	16749.27	16741.5	16743.38	16749.5	16749.5	 	16751.88	16733	-65.92	30.37	44.28	121005	122205.32	27.53	28.96	8.46	23.35	35.11	
2023/12/14	05:50:51	16746.32	16746.32	16736	16738.75	16746.75	16746.75	 	16751.88	16733	-118.93	18.92	34.13	120610	122042.52	27.47	35	6.43	30.54	25.89	
2023/12/14	05:51:00	16742.54	16742.54	16731.5	16734.44	16744.5	16744.5	 	16751.25	16733	-179.89	13.76	25.99	120121	121772.24	11.97	41.51	4.92	32.95	21.96	
2023/12/14	05:51:07	16738.49	16738.49	16727.5	16730.06	16742.5	16742.5	 	16751	16733	-244.22	10.83	19.92	119666	121426.64	0	47.85	3.84	33.71	20.12	
2023/12/14	05:51:12	16734.27	16734.27	16728.5	16730.75	16742.5	16742.5	 	16751	16733	-279.23	10.7	16.23	119317	121018.72	0	53.14	3.37	29.61	23.76	
2023/12/14	05:51:20	16732.51	16733.5	16730.25	16731.88	16741.88	16742.5	 	16751	16733	-283.17	11.31	14.27	119696	120615.12	12.58	57.55	3.11	27.36	25.75	
2023/12/14	05:51:30	16732.19	16734.25	16730.25	16732.5	16740.16	16742.5	 	16751	16733	-261.31	12.66	13.62	120095	120277.88	27.02	59.28	4.69	24.6	30.09	
2023/12/14	05:51:48	16732.35	16734	16728.75	16731.38	16739.39	16742.5	 	16751.63	16733	-234.65	13.75	13.67	119627	120009.8	26.51	61.45	4.05	25.15	28.9	
2023/12/14	05:52:04	16731.86	16731.86	16725.5	16727.81	16737.38	16741.5	 	16751	16733	-227.13	12.76	13.31	119180	119813.6	26.06	64.45	3.37	29.46	23.92	
2023/12/14	05:52:15	16729.84	16730.25	16727	16728.25	16735.91	16741.5	 	16750.81	16734.25	-226.61	11.24	12.48	118757	119679.04	41.13	66.95	3.06	26.73	26.33	
2023/12/14	05:52:32	16729.04	16731	16726.75	16729.25	16734.02	16741.5	 	16750.81	16736.53	-199.96	10.17	11.56	119225	119578	56.9	66.66	4.91	23.35	31.56	
2023/12/14	05:52:52	16729.15	16735	16729.15	16732.69	16731.99	16741.5	 	16751.31	16737.63	-159.01	13.11	12.18	119655	119479.96	69.64	57.17	15.89	19.3	46.59	
2023/12/14	05:53:00	16730.92	16738	16730.92	16735.75	16731.75	16741.5	 	16751.31	16739.22	-100.68	20.66	15.57	120095	119420.4	70.25	50.27	21.21	15.43	55.78	
2023/12/14	05:53:11	16733.33	16739.25	16733.33	16736.94	16732.38	16741.5	 	16751.25	16740.61	-45.3	30.31	21.47	120573	119436	70.99	45.98	21.2	12.84	58.36	
2023/12/14	05:53:28	16735.14	16742.5	16735.14	16740	16734	16741.5	 	16751.25	16740.88	13.14	44.4	30.64	121043	119565.44	85.84	45.49	25.79	10.27	65.52	
2023/12/14	05:53:42	16737.57	16742.5	16737.57	16740.44	16734	16741.5	 	16751.25	16740.88	58.1	58.49	41.78	121528	119805.84	100	45.09	22.21	8.85	63.37	
2023/12/14	05:54:02	16739	16742	16738.75	16740.06	16734	16741.5	 	16751.25	16740.88	66.59	70.51	53.27	121942	120155.32	100	44.75	20.02	7.97	62.05	
2023/12/14	05:54:23	16739.53	16744.25	16738	16741.69	16735.5	16741.5	 	16751	16740.88	82	81.77	64.67	122422	120579.16	100	46.61	22.99	6.49	66.49	
2023/12/14	05:54:35	16740.61	16748.5	16740.61	16745.88	16737.63	16741.5	 	16751.06	16740.88	115.23	87.17	73.67	122946	121042.2	100	50.66	29.76	5.07	74.7	
2023/12/14	05:54:40	16743.24	16751.75	16743.24	16749.19	16740.45	16741.5	 	16751	16741.5	156.64	88.01	79.41	123389	121507.64	100	55.19	31.63	3.95	77.68	
2023/12/14	05:54:50	16746.22	16752	16746.22	16750.31	16741.46	16741.5	 	16751.69	16743	205.81	90.01	83.65	123891	121975.48	100	59.04	27.46	3.34	74.11	
2023/12/14	05:55:00	16748.26	16754	16748.25	16751.13	16743.67	16741.5	 	16751.69	16743.8	221.68	90.65	86.45	124347	122448.04	100	62.87	28.59	2.83	75.76	
2023/12/14	05:55:08	16749.69	16756.25	16749.69	16753.81	16745.69	16740.88	 	16751.69	16744.6	237.03	91.37	88.42	124788	122922.16	100	66.62	29.58	2.33	77.25	
2023/12/14	05:55:17	16751.75	16754	16749	16751.63	16746.91	16740.88	 	16751.69	16745.88	235.99	89.8	88.97	124356	123357.76	86.82	67.74	25.52	3.92	71.59	
2023/12/14	05:55:24	16751.69	16753	16746.25	16749.31	16747.13	16740.88	 	16751.13	16747.38	215.51	85.28	87.49	123916	123720.6	73.07	61.86	20.87	10.63	60.23	
2023/12/14	05:55:42	16750.5	16750.5	16745.25	16746.94	16747.13	16740.88	 	16749.5	16749	161.2	79.08	84.13	123396	123969.12	56.96	54.91	17.83	11.86	55.98	
2023/12/14	05:56:00	16748.72	16750.75	16746.5	16748.25	16748.43	16740.88	 	16746.75	16747.75	108.42	72.46	79.46	123860	124101.96	57.24	49.47	16.35	10.39	55.96	
2023/12/14	05:56:18	16748.48	16751.75	16748.48	16750.38	16749.75	16740.88	 	16744.5	16745.5	84.84	68.77	75.19	124307	124120.92	56.5	46.44	17.68	9.26	58.43	
2023/12/14	05:56:36	16749.43	16753	16749.43	16751.94	16750.75	16740.88	 	16742.5	16743.5	100.35	68.77	72.62	124801	124101.28	57.01	45.61	19.72	8.17	61.55	
2023/12/14	05:56:54	16750.68	16756.75	16750.68	16754.69	16751	16741.13	 	16742.5	16743.5	130.28	75.14	73.63	125305	124116.12	57.83	48.3	27.87	6.59	71.28	
2023/12/14	05:57:06	16752.69	16757.5	16752.69	16756.56	16751.38	16741.5	 	16742.19	16743.5	182.81	83.1	77.42	125729	124244.08	70.85	51.03	25.96	5.56	70.39	
2023/12/14	05:57:19	16754.62	16759	16754.62	16757.81	16752.13	16742.25	 	16741.33	16743.5	242.08	88.72	81.94	126257	124487.4	84.62	54.23	27.16	4.76	72.41	
2023/12/14	05:57:33	16756.22	16762.5	16756.22	16760.13	16753.88	16744	 	16740.95	16743.5	284.31	91.35	85.7	126817	124850.36	100	58.4	32.87	3.8	79.07	
2023/12/14	05:57:44	16758.17	16763	16758.17	16761.56	16754.13	16744.25	 	16739.44	16742.5	319.63	92.07	88.25	127227	125292.56	100	62.05	29.37	3.21	76.15	
2023/12/14	05:57:53	16759.87	16765.75	16759.87	16763.31	16756.13	16746.25	 	16738.71	16742.5	335.02	90.2	89.03	127701	125775.04	100	65.9	32.59	2.62	79.97	
2023/12/14	05:58:01	16761.59	16767.5	16761.59	16766.13	16757.99	16747.13	 	16737.76	16742.5	365.69	90.44	89.59	128158	126261.36	100	69.49	32.04	2.14	79.91	
2023/12/14	05:58:10	16763.86	16768	16763.86	16766.81	16758.71	16748.57	 	16736.75	16742.5	395.55	92.27	90.66	128624	126746.48	100	72.6	29.38	1.85	77.53	
2023/12/14	05:58:20	16765.33	16768.75	16765.33	16767.38	16759.72	16749.83	 	16736.63	16742.5	406.36	92.84	91.53	129123	127223.44	100	75.36	28.52	1.64	76.88	
2023/12/14	05:58:32	16766.35	16769.25	16766	16767.63	16760.97	16751.29	 	16736.94	16742.5	389.79	93.99	92.51	129548	127696.2	100	77.77	26.98	1.45	75.53	
2023/12/14	05:58:43	16766.99	16771.25	16766.99	16769.38	16762.94	16753.19	 	16737.75	16742.5	368.13	93.62	92.96	130009	128165.44	100	80.18	30.09	1.22	78.87	
2023/12/14	05:58:51	16768.18	16771.25	16768.18	16770.31	16763.73	16754.41	 	16737.75	16742.5	364.22	93.88	93.33	130450	128629.2	100	82.18	26.52	1.08	75.44	
2023/12/14	05:59:00	16769.25	16772.75	16769.25	16771.19	16765.46	16755.38	 	16737.75	16742.5	349.75	93.67	93.47	130892	129089	100	84.11	28.8	0.92	77.88	
2023/12/14	05:59:04	16770.22	16774.25	16770.22	16772.88	16767.06	16756.13	 	16738.5	16742.5	346.88	93.91	93.64	131356	129545.88	100	85.93	30.16	0.78	79.38	
2023/12/14	05:59:09	16771.55	16774.75	16771.55	16773.69	16768.17	16757.68	 	16739.56	16742	359.91	94.62	94.03	131960	130006.4	100	87.5	28.21	0.67	77.54	
2023/12/14	05:59:14	16772.62	16776	16772.62	16774.06	16769.93	16759.62	 	16740.97	16742	333.85	93.43	93.79	132509	130474.6	100	88.94	29.48	0.57	78.91	
2023/12/14	05:59:20	16773.34	16775	16772.5	16773.5	16770.67	16760.63	 	16741.48	16742	284.79	92.08	93.11	132028	130914.24	86.02	89.51	26.12	1.04	75.08	
2023/12/14	05:59:27	16773.42	16773.42	16770	16772	16771	16760.63	 	16742.58	16742	253.42	88.28	91.17	131614	131292.04	73.64	79.25	21.93	12.34	59.58	
2023/12/14	05:59:30	16772.71	16775.25	16771	16773.25	16771.49	16760.63	 	16743.28	16742	226.72	85.11	88.75	132105	131610.48	74.02	73.43	25.94	10	65.93	
2023/12/14	05:59:34	16772.98	16777	16772.98	16776.06	16772.59	16761.13	 	16743.89	16742	239.23	85.27	87.36	132554	131856.2	74.07	70.5	29.05	8.23	70.82	
2023/12/14	05:59:38	16774.52	16778.5	16774.52	16777.25	16773.87	16761.88	 	16744	16742	262.74	86.04	86.83	133036	132023	74.21	69.35	30.55	6.8	73.75	
2023/12/14	05:59:41	16775.89	16779	16773.5	16776.06	16774.5	16762.13	 	16744	16742	255.27	86.84	86.83	132513	132146.08	58.16	64.97	23.72	9.43	64.28	
2023/12/14	05:59:44	16775.97	16776.25	16772.5	16774.44	16774.5	16762.75	 	16744.65	16741.5	239.68	82.92	85.27	132018	132256.44	42.64	58.26	20.05	12.1	57.95	
2023/12/14	05:59:48	16775.21	16778	16775	16775.81	16774.5	16763.74	 	16745.31	16741.5	182.49	77.61	82.21	132479	132351.8	56.8	55.33	24.41	10.29	64.12	
2023/12/14	05:59:50	16775.51	16776.75	16773.75	16775.38	16774.5	16764.21	 	16745.81	16741.5	147.41	71.08	77.76	131987	132400.72	55.5	49.29	21.2	14.42	56.78	
2023/12/14	05:59:52	16775.44	16778.25	16775.44	16776.88	16774.5	16764.84	 	16746.06	16741.5	121.52	70.38	74.81	132506	132407.36	55.86	46.69	25.27	12.52	62.75	
2023/12/14	05:59:54	16776.16	16779	16776.16	16777.75	16775	16765.84	 	16746.44	16741.5	110.98	75.5	75.08	133035	132415.48	56.87	45.62	25.42	10.83	64.59	
2023/12/14	05:59:56	16776.95	16780.75	16776.95	16779.44	16776.63	16767.69	 	16747.19	16742.25	125.54	79.38	76.8	133552	132468.8	57.3	46.87	29.1	8.91	70.19	
2023/12/14	05:59:58	16778.2	16781.5	16778.2	16780.69	16777	16768.86	 	16748.94	16744	164.17	86.59	80.72	133995	132567.8	71.44	48.69	28.09	7.51	70.58	
2023/12/14	05:59:58	16779.44	16781.75	16778.5	16780.25	16777.13	16769.96	 	16749.19	16744.25	184.58	88.66	83.9	134624	132794.96	86.3	50.48	24.91	6.34	68.57	
2023/12/14	05:59:59	16779.85	16782.25	16779.75	16780.56	16777.38	16771.06	 	16751.19	16745.63	158.77	88.51	85.74	135085	133146.48	86.3	52.54	24.29	5.54	68.75	
2023/12/14	05:59:59	16780.2	16780.5	16778	16779.25	16778	16771.92	 	16752.56	16746.5	135.61	85.03	85.46	134681	133542.96	88.46	47.16	21.04	13.96	57.08	
2023/12/14	06:00:00	16779.73	16780	16776	16777.88	16778	16773.05	 	16753.64	16746.75	109.92	76.53	81.88	134173	133902.92	73.88	41.22	16.81	21.19	45.62	
2023/12/14	06:00:01	16778.8	16779.75	16776.5	16778.13	16778.85	16773.79	 	16754.78	16747.13	89.54	69.33	76.86	133698	134190.36	73.47	36.27	14.06	17.72	46.34	
2023/12/14	06:00:06	16778.46	16780.5	16776	16777.94	16779.13	16774.13	 	16756.13	16747.38	61.57	60.96	70.5	133194	134315.12	73.37	30.62	14.62	13.93	50.69	
